"Install_Dates","campaign_id","Country","installs","spends"
"2020-05-15","787225","DE","50","13.64"
"2020-03-26","90619","DE","126","178.73"
"2020-05-02","791631","US","190","210.21"
"2020-05-18","93101","KR","7","0.73"
"2020-04-18","787935","GE","6","0.31"
"2020-04-21","794235","YE","7","0.04"
"2020-05-01","787274","DE","78","31.13"
"2020-04-17","791179","UA","9","3.31"
"2020-04-04","791872","US","12","12.84"
"2020-05-09","22083","FR","4","8.59"
"2020-05-02","89917","AU","7","27.2"
"2020-05-04","19115","CZ","8","1.39"
"2020-05-04","786995","CH","19","15.81"
"2020-05-08","19115","RO","19","4.5"
"2020-05-18","794235","VE","77","0.6"
"2020-04-18","792342","UZ","0","3.06"
"2020-03-28","786843","BY","197","6.86"
"2020-04-25","792410","UZ","158","3.82"
"2020-04-11","788709","KZ","42","11.85"
"2020-03-30","792192","UZ","557","14.08"
"2020-03-22","160483","JP","8","4.4"
"2020-05-12","794235","JO","3","0.02"
"2020-03-26","161666","PL","60","4.72"
"2020-04-28","794235","BZ","3","0.02"
"2020-03-26","19115","DK","6","3.23"
"2020-04-26","159253","DE","7","4.88"
"2020-04-01","94578","SK","12","0.28"
"2020-04-21","19115","HU","4","0.23"
"2020-03-29","95842","US","84","201.76"
"2020-05-03","19115","CH","1","4.84"
"2020-04-27","791763","US","35","29.32"
"2020-04-14","786589","BR","250","18.05"
"2020-05-03","22083","UK","2","2.31"
"2020-03-24","19115","IT","20","5.54"
"2020-04-11","788931","MD","144","16.01"
"2020-05-01","803170","RU","78","43.52"
"2020-04-10","803588","RU","191","18.94"
"2020-04-17","160483","TW","15","15.02"
"2020-05-09","93687","NZ","4","23.95"
"2020-04-25","790437","RU","1","0.14"
"2020-04-18","92368","HK","0","1.91"
"2020-04-26","22083","JP","1","2.26"
"2020-03-22","158583","DE","12","3.9"
"2020-04-03","788948","MD","39","1.17"
"2020-04-14","19115","PL","57","15.92"
"2020-03-18","90262","CA","13","0.82"
"2020-03-25","161666","PT","15","1.2"
"2020-04-27","159854","FR","7","1.48"
"2020-03-20","22083","UNKNOWN","0","0.47"
"2020-04-22","90133","BY","92","0.93"
"2020-05-15","19115","DE","40","43.91"
"2020-05-18","787733","FR","1","0.27"
"2020-04-16","787170","CZ","196","36.37"
"2020-04-01","790034","RU","3524","511.92"
"2020-04-16","159253","DK","1","0.98"
"2020-04-15","22083","IN","7","0.03"
"2020-05-01","91502","FI","14","1.36"
"2020-03-22","791951","US","94","31.07"
"2020-05-13","22083","NL","4","5.14"
"2020-05-18","791522","UK","54","23.39"
"2020-04-01","788761","KZ","43","1.4"
"2020-04-18","22083","SA","8","0.36"
"2020-04-06","789191","PH","23","0.68"
"2020-05-08","19115","RU","1528","431"
"2020-04-22","159253","AT","6","2.91"
"2020-04-22","19115","TW","1","0.52"
"2020-05-13","90619","UN","0","0.02"
"2020-05-06","792410","AM","61","1.22"
"2020-04-13","788109","IL","5","0.35"
"2020-05-14","786530","AU","1","0.58"
"2020-04-28","792410","PY","105","2.22"
"2020-04-09","94530","SK","7","1.97"
"2020-05-01","19115","BE","10","5.25"
"2020-04-18","793773","LY","0","0.06"
"2020-04-29","794235","NI","7","0.04"
"2020-03-28","792044","US","26","0.24"
"2020-04-30","788839","LV","55","10.97"
"2020-04-24","19115","US","52","112.98"
"2020-03-23","160845","RU","300","33.19"
"2020-03-24","96175","RS","3","0.12"
"2020-04-06","22083","SE","0","0.38"
"2020-05-06","786714","BY","234","23.75"
"2020-04-10","93761","NZ","1","0.06"
"2020-05-11","794235","DZ","37","0.18"
"2020-03-26","158583","AT","3","1"
"2020-04-21","19115","FR","3","2.35"
"2020-04-13","786565","AU","2","0.8"
"2020-03-21","161527","UA","7","0.7"
"2020-04-25","95525","UK","40","49.85"
"2020-04-18","793773","AL","0","0.01"
"2020-05-03","19115","AT","2","0.4"
"2020-03-29","91391","DK","8","0.57"
"2020-04-09","789528","RO","94","10.63"
"2020-04-21","794235","TJ","3","0.02"
"2020-04-10","790653","SK","5","0.5"
"2020-04-20","19115","IS","1","3.31"
"2020-05-08","161271","UA","268","24.32"
"2020-04-05","93806","PL","71","23.74"
"2020-04-09","90348","CH","8","21.56"
"2020-03-18","19115","QA","1","0.04"
"2020-03-25","19115","HR","10","0.81"
"2020-04-23","22083","KR","0","0.91"
"2020-05-04","790003","RU","1","0.21"
"2020-03-18","90619","UN","0","0.07"
"2020-03-28","92926","KR","7","23.32"
"2020-04-29","788636","KZ","18","1.6"
"2020-03-29","19115","RU","1197","286.1"
"2020-04-14","19115","TW","2","2.04"
"2020-04-14","159253","AT","5","1.75"
"2020-05-13","159854","IT","12","1.47"
"2020-03-30","788390","IT","7","0.3"
"2020-05-03","789721","RU","1705","297.44"
"2020-04-24","794235","AL","4","0.02"
"2020-05-18","160845","RU","1534","305.9"
"2020-04-16","19115","US","36","57.45"
"2020-05-13","794235","BW","4","0.03"
"2020-04-08","19115","BE","15","3.08"
"2020-04-17","95525","UK","16","12.93"
"2020-03-27","789100","PH","671","71.47"
"2020-05-02","794235","TN","6","0.02"
"2020-04-19","91461","FI","5","15.84"
"2020-05-13","794235","CY","3","0.02"
"2020-05-16","792410","MX","29","0.6"
"2020-04-17","792342","GE","0","0.03"
"2020-04-21","786565","AU","1","0.4"
"2020-04-13","19115","FR","7","1.61"
"2020-05-13","19115","QA","1","0.04"
"2020-03-24","96175","UZ","70","0.96"
"2020-04-08","788019","GE","36","1.06"
"2020-04-08","787907","UK","1","0.19"
"2020-03-29","161271","UA","125","11.5"
"2020-04-24","794235","LY","5","0.02"
"2020-05-04","19115","HR","5","0.63"
"2020-04-29","93806","PL","141","65.48"
"2020-05-06","92607","IT","53","23.41"
"2020-04-07","19115","AU","1","0.18"
"2020-05-16","794235","PR","3","0.03"
"2020-05-02","789528","RO","1","0.06"
"2020-03-24","19115","AT","6","2.85"
"2020-03-25","158780","IE","1","0.2"
"2020-04-22","786589","BR","6","0.65"
"2020-05-06","94628","TW","3","2.4"
"2020-05-03","19115","IT","6","0.83"
"2020-05-14","789616","RU","16","2.72"
"2020-03-24","19115","CH","2","0.66"
"2020-05-08","95842","US","30","58.91"
"2020-04-02","159253","DE","16","3.35"
"2020-04-13","19115","HU","6","0.63"
"2020-05-05","19115","DK","7","2.33"
"2020-04-10","92368","HK","0","0.68"
"2020-04-11","89985","UN","0","0.53"
"2020-04-17","790437","RU","5","0.75"
"2020-04-23","788070","ID","0","0.02"
"2020-04-25","160483","TW","9","5.27"
"2020-04-19","788931","MD","3","0.28"
"2020-04-14","90133","BY","63","0.81"
"2020-03-27","791927","US","41","50.16"
"2020-04-22","19115","PL","49","21.86"
"2020-04-29","22083","BR","4","0.52"
"2020-04-02","19115","PH","13","0.62"
"2020-04-08","91502","FI","2","0.27"
"2020-05-10","790034","RU","246","35.08"
"2020-04-24","787170","CZ","59","8.35"
"2020-04-24","159253","DK","5","2.25"
"2020-03-20","19115","DE","69","55.51"
"2020-04-09","159854","UK","4","1.23"
"2020-05-07","790678","TW","1","0.29"
"2020-05-15","794235","SR","1","0.02"
"2020-04-26","792410","VN","215","4.74"
"2020-05-01","789909","RU","242","30.66"
"2020-05-14","794235","LB","160","1.26"
"2020-04-24","787481","DE","9","3.65"
"2020-04-04","93546","NL","0","0.83"
"2020-03-21","790523","RU","375","59.86"
"2020-05-08","90039","BE","9","8.66"
"2020-04-02","803287","BE","2","1.07"
"2020-03-28","790629","SK","26","1.82"
"2020-04-02","789016","NO","7","1.3"
"2020-03-23","19115","ES","21","3.11"
"2020-04-02","94692","UA","314","125.55"
"2020-05-17","792410","CG","3","0.06"
"2020-05-03","788298","IT","211","31.4"
"2020-04-11","790778","UA","259","30.27"
"2020-04-04","803287","CA","4","2.89"
"2020-05-12","19115","SE","3","1.43"
"2020-03-22","19115","FI","5","3.71"
"2020-03-20","90619","DK","1","1.27"
"2020-03-25","19115","NO","3","1.11"
"2020-05-10","794235","GT","3","0.02"
"2020-04-28","791872","US","1","1.21"
"2020-04-09","89917","AU","0","0.2"
"2020-04-01","96175","GE","10","0.09"
"2020-04-20","792410","AR","113","1.64"
"2020-04-03","789587","RO","11","0.36"
"2020-04-02","786955","CA","24","4.32"
"2020-04-25","791179","UA","9","1.8"
"2020-05-13","95040","UA","226","44.56"
"2020-03-23","93101","KR","7","0.74"
"2020-04-30","790465","RU","1","0.13"
"2020-04-29","794235","DO","4","0.02"
"2020-04-09","791631","US","99","95.17"
"2020-04-08","787274","DE","113","57.37"
"2020-04-10","787935","GE","198","14.56"
"2020-03-22","161666","PH","15","1.12"
"2020-05-05","90619","DE","30","18.31"
"2020-04-23","792342","AR","0","0.04"
"2020-05-17","160483","JP","37","36.59"
"2020-04-19","788709","KZ","8","2.01"
"2020-05-16","788127","IN","3","0.1"
"2020-05-04","90375","CH","9","26.74"
"2020-05-14","794235","ML","4","0.03"
"2020-04-24","794235","MM","19","0.1"
"2020-03-29","19115","RO","12","1.39"
"2020-03-25","19115","CZ","58","15.01"
"2020-03-23","95659","US","2","1"
"2020-04-24","22083","UNKNOWN","0","16.04"
"2020-03-21","158519","UA","514","50.85"
"2020-04-20","793773","EG","0","0.04"
"2020-04-05","92356","HK","7","13.93"
"2020-05-16","794235","SZ","0","0.01"
"2020-05-12","794235","BO","3","0.02"
"2020-04-15","19115","UK","5","3.79"
"2020-04-23","22083","IT","10","3.09"
"2020-04-06","786429","AT","47","15.3"
"2020-04-16","94033","UN","0","0.18"
"2020-03-26","787847","FR","64","6.9"
"2020-03-26","791300","UA","191","8.18"
"2020-03-27","160483","KR","25","18.16"
"2020-04-04","91425","FI","12","11.94"
"2020-03-23","96175","RO","8","0.08"
"2020-04-08","94157","QA","1","0.22"
"2020-04-01","788894","LV","13","0.78"
"2020-05-02","19115","IE","4","2.41"
"2020-03-21","19115","JP","3","2.26"
"2020-04-17","19115","UA","32","5.03"
"2020-04-23","794235","LA","7","0.04"
"2020-04-24","794235","BD","49","0.24"
"2020-05-05","161569","US","9","10.05"
"2020-05-17","90619","AT","5","4.21"
"2020-04-21","794235","PK","77","0.38"
"2020-03-25","92708","JP","0","0.38"
"2020-05-09","794235","KG","5","0.03"
"2020-04-26","794235","EC","3","0.02"
"2020-05-13","794235","MD","9","0.08"
"2020-04-06","787262","DE","16","8.64"
"2020-04-26","792410","TR","41","0.82"
"2020-04-27","92551","IE","2","3.52"
"2020-04-14","788583","KR","1","0.28"
"2020-03-27","791401","UA","54","2.16"
"2020-04-16","803393","UA","3","0.45"
"2020-03-22","19115","BE","2","0.63"
"2020-03-30","19115","US","41","66.22"
"2020-05-09","794235","AL","2","0.01"
"2020-04-02","90464","CZ","56","37.63"
"2020-05-02","160845","RU","2190","526.85"
"2020-05-18","803137","US","19","52.13"
"2020-04-18","789721","RU","277","50.61"
"2020-04-13","786714","BY","303","26.92"
"2020-03-24","158583","NZ","25","13"
"2020-03-20","19115","CA","1","0.66"
"2020-04-28","159854","IT","45","7.77"
"2020-05-17","794235","ZA","1","0.01"
"2020-03-21","158780","IL","1","0.1"
"2020-03-28","159253","AT","10","2.92"
"2020-05-16","794235","TD","1","0.01"
"2020-03-28","19115","TW","7","12.04"
"2020-04-15","19115","RU","376","89.13"
"2020-05-14","794235","HN","8","0.07"
"2020-04-14","92926","KR","22","38.13"
"2020-05-08","22083","KR","0","2.64"
"2020-04-19","790003","RU","86","17.93"
"2020-04-10","19115","AT","5","1.43"
"2020-03-26","19115","IS","1","0.21"
"2020-04-21","92607","IT","53","22.89"
"2020-05-14","93806","PL","70","25.11"
"2020-03-27","90430","CH","1","0.23"
"2020-04-15","161271","UA","670","63.96"
"2020-03-22","787907","UK","38","6.59"
"2020-03-26","789575","RO","1","0.03"
"2020-05-09","794235","LY","6","0.04"
"2020-04-19","19115","HR","4","1.1"
"2020-03-27","19115","FR","69","37.37"
"2020-05-11","791854","US","29","62.25"
"2020-03-27","788982","MX","123","3.69"
"2020-05-03","93761","NZ","3","8.44"
"2020-05-14","791156","UA","82","50.58"
"2020-03-23","158519","RU","352","22.32"
"2020-04-30","792410","MX","54","1.08"
"2020-04-09","92847","JP","2","1.27"
"2020-05-18","794235","TN","39","0.3"
"2020-03-23","158780","KZ","1","0.03"
"2020-04-26","788078","ID","125","3.08"
"2020-05-04","788931","MD","1","0.05"
"2020-03-22","803170","RU","37","24.94"
"2020-05-10","160483","TW","3","1.15"
"2020-03-27","158780","MY","2","0.26"
"2020-04-16","93687","NZ","3","7.14"
"2020-04-25","788531","KR","1","1.26"
"2020-03-29","788794","KZ","319","15.9"
"2020-04-20","92440","HR","17","10.45"
"2020-04-24","790549","RU","52","2.63"
"2020-04-20","19115","DK","6","3.72"
"2020-03-27","19115","HU","11","0.85"
"2020-05-10","789436","PL","5","0.96"
"2020-04-29","789616","RU","18","3.19"
"2020-04-23","95842","US","27","54.76"
"2020-04-10","19115","CH","9","3.95"
"2020-04-10","92412","HR","37","19.35"
"2020-04-18","19115","IT","11","3.8"
"2020-05-07","786589","BR","1","0.06"
"2020-04-21","94628","TW","7","4.36"
"2020-04-06","19115","DE","93","70.64"
"2020-04-25","790034","RU","408","56.99"
"2020-04-09","787733","FR","104","22.13"
"2020-03-22","91502","FI","8","0.57"
"2020-04-26","794235","AO","2","0.02"
"2020-05-14","22083","BR","0","0.96"
"2020-04-16","94033","PL","80","35.92"
"2020-05-13","794235","ES","1","0.01"
"2020-05-07","19115","PL","66","20.56"
"2020-03-27","161666","RO","4","0.24"
"2020-03-28","90133","BY","31","0.54"
"2020-03-24","158780","BR","513","77.25"
"2020-04-06","90619","DK","4","2.8"
"2020-04-11","19115","NO","4","1.41"
"2020-04-08","19115","FI","14","3.72"
"2020-05-01","792410","CG","16","0.3"
"2020-04-18","788298","IT","5","1.26"
"2020-04-09","19115","ES","104","17.03"
"2020-04-14","791542","UK","176","64.05"
"2020-05-18","794235","TT","4","0.03"
"2020-04-23","90039","BE","7","6.84"
"2020-04-18","19115","KR","1","3.58"
"2020-04-18","790592","SK","86","13.35"
"2020-05-09","787481","DE","1","0.5"
"2020-04-29","794235","LB","27","0.13"
"2020-03-27","788454","JP","6","1.53"
"2020-03-24","22083","RU","0","0.73"
"2020-05-17","789909","RU","6","0.91"
"2020-05-11","792410","VN","68","1.34"
"2020-04-22","790678","TW","9","7.62"
"2020-03-23","159854","UK","3","1.25"
"2020-04-22","786843","BY","3","0.1"
"2020-04-15","19115","RO","5","0.69"
"2020-05-09","794235","MM","10","0.05"
"2020-04-11","19115","CZ","31","9.44"
"2020-04-11","786995","CH","29","26.05"
"2020-04-19","90375","CH","5","5.2"
"2020-04-09","792136","US","18","14.4"
"2020-04-30","788127","IN","10","0.36"
"2020-05-04","788709","KZ","11","1.21"
"2020-03-20","96018","US","32","4.73"
"2020-04-24","794235","HU","3","0.02"
"2020-05-14","794235","HT","1","0.02"
"2020-05-01","160483","JP","9","5.55"
"2020-05-16","790728","UA","166","25.07"
"2020-04-09","93101","KR","6","0.43"
"2020-04-20","90619","DE","44","57.89"
"2020-05-14","794235","DO","11","0.09"
"2020-04-28","95040","UA","252","66.45"
"2020-05-10","791179","UA","59","32.03"
"2020-05-05","792410","AR","268","5.36"
"2020-04-30","93027","KR","13","16.78"
"2020-04-16","98067","DE","3","0.56"
"2020-04-29","94248","QA","0","0.29"
"2020-04-16","22083","FR","5","0.17"
"2020-04-23","791455","UA","36","7.2"
"2020-04-17","788894","LV","6","0.52"
"2020-05-18","19115","IE","2","0.61"
"2020-03-22","158780","IT","2","0.2"
"2020-04-13","160483","KR","51","39.93"
"2020-04-04","787112","CL","100","5.71"
"2020-04-12","791300","UA","4","0.21"
"2020-05-02","93619","NO","11","9.84"
"2020-04-19","793773","BA","0","0.02"
"2020-04-09","98067","RU","16","1.66"
"2020-04-13","93399","NL","40","30.73"
"2020-05-06","22083","UNKNOWN","0","16.89"
"2020-05-08","22083","IT","10","2.79"
"2020-03-29","19115","UK","3","1.17"
"2020-04-27","794235","BO","4","0.02"
"2020-04-12","94342","SE","0","0.03"
"2020-04-09","95659","US","32","60.91"
"2020-03-25","92492","HR","8","0.28"
"2020-03-30","803393","UA","1","0.1"
"2020-04-04","789470","PL","151","15.1"
"2020-03-28","788583","KR","104","30.6"
"2020-04-13","791401","UA","3","0.15"
"2020-05-11","792410","TR","22","0.48"
"2020-03-21","158583","HK","2","0.4"
"2020-04-24","794235","KG","7","0.04"
"2020-05-11","794235","EC","7","0.04"
"2020-04-11","92708","JP","8","12.55"
"2020-04-13","788001","GE","2","0.04"
"2020-05-01","90619","AT","9","4.75"
"2020-05-06","794235","PK","100","0.5"
"2020-04-04","803287","DE","5","3.8"
"2020-05-17","803137","UA","3","1.86"
"2020-04-10","90570","CZ","59","32.91"
"2020-04-20","161569","US","3","1.99"
"2020-04-17","790424","RU","176","29.85"
"2020-05-09","794235","BD","41","0.21"
"2020-05-08","794235","LA","3","0.02"
"2020-04-17","793773","UY","0","0.02"
"2020-05-03","91872","FR","23","11.93"
"2020-04-01","19115","UA","175","30.31"
"2020-04-07","19115","JP","2","2.95"
"2020-04-20","793773","GT","0","0.01"
"2020-03-29","787481","DE","147","50.63"
"2020-05-15","794235","RS","25","0.19"
"2020-04-13","790592","SK","91","15.34"
"2020-04-16","90039","BE","4","3.33"
"2020-05-15","794235","Unknown","0","0.02"
"2020-04-13","19115","KR","2","3.14"
"2020-04-28","22083","CA","6","6.46"
"2020-04-17","790678","TW","33","19.37"
"2020-05-15","159854","UK","33","16.23"
"2020-04-20","22083","TW","1","7.8"
"2020-05-06","22083","RU","74","54.6"
"2020-04-07","789050","NZ","12","1.8"
"2020-05-05","790778","UA","667","73.17"
"2020-04-19","792342","PH","0","0.08"
"2020-03-29","161666","IT","1","0.08"
"2020-04-07","786627","BR","5","0.42"
"2020-04-13","788298","IT","176","27.47"
"2020-04-10","787088","CH","12","2.94"
"2020-04-30","789292","PL","487","97.81"
"2020-05-14","94692","UA","82","26.18"
"2020-03-29","789602","RU","0","507.4631"
"2020-04-20","19115","NO","1","0.67"
"2020-05-02","90619","DK","0","0.76"
"2020-04-24","792410","PH","16","0.21"
"2020-04-30","19115","FI","5","1.61"
"2020-04-04","19115","SE","5","2.24"
"2020-04-25","791542","UK","48","19.82"
"2020-04-30","19115","ES","22","3.99"
"2020-04-18","22083","US","34","6.01"
"2020-04-03","95040","UA","7","1.29"
"2020-04-09","93027","KR","1","0.16"
"2020-05-03","794235","YE","4","0.02"
"2020-05-06","787935","GE","201","15.28"
"2020-04-11","90619","DE","10","4.04"
"2020-05-15","791631","US","8","6.98"
"2020-05-16","787274","DE","9","5.25"
"2020-04-30","93101","KR","4","0.51"
"2020-04-23","22083","FR","7","4.58"
"2020-04-16","791455","UA","41","8.4"
"2020-05-07","792410","UZ","753","18.58"
"2020-04-12","90375","CH","0","0.87"
"2020-04-08","788127","IN","7","0.21"
"2020-04-17","786843","BY","17","0.94"
"2020-04-20","19115","CZ","7","2.63"
"2020-04-20","786995","CH","16","27.22"
"2020-04-24","19115","RO","17","3.55"
"2020-04-30","794235","VE","26","0.12"
"2020-04-07","160483","JP","15","7.19"
"2020-04-28","794235","JO","2","0.01"
"2020-05-14","803255","UA","1","0.11"
"2020-04-11","93596","NO","17","13.23"
"2020-04-05","93295","KZ","4","0.53"
"2020-04-19","94342","SE","1","2.09"
"2020-05-09","22083","CH","0","2.31"
"2020-05-09","19115","UK","3","4.73"
"2020-04-22","794235","CO","4","0.02"
"2020-05-13","794235","MK","8","0.06"
"2020-04-24","788248","IN","0","9.22"
"2020-04-30","95659","US","23","64.51"
"2020-05-09","794235","KH","4","0.02"
"2020-04-11","790391","RU","17","3.75"
"2020-04-01","22083","null","0","0.4069"
"2020-04-19","791300","UA","1","0.08"
"2020-04-27","787112","CL","230","23.7"
"2020-04-19","787847","FR","1","0.1"
"2020-04-06","93619","NO","1","0.08"
"2020-03-20","19115","IE","1","0.34"
"2020-05-16","94157","QA","1","5.15"
"2020-04-18","160483","KR","22","17.93"
"2020-05-17","794235","PE","4","0.02"
